15487.0	15487.0	15487.0	
16099.0	17319.0	16830.0	
16711.0	19151.0	18172.0	
17323.0	20983.0	19515.0	
17935.0	22814.0	20857.0	
18547.0	24646.0	22200.0	
19159.0	26478.0	23542.0	
19771.0	28310.0	24885.0	
20382.0	30142.0	26228.0	
20994.0	31974.0	27570.0	
21606.0	33805.0	28913.0	
22218.0	35637.0	30255.0	
22830.0	37469.0	31598.0	
23815.0	39301.0	32940.0	
25647.0	41133.0	34283.0	
27479.0	42964.0	35625.0	
29311.0	44796.0	36968.0	
31142.0	46628.0	38310.0	
32974.0	48460.0	39653.0	
34806.0	50292.0	40996.0	
36638.0	52123.0	42338.0	
38470.0	53955.0	43681.0	
40302.0	55787.0	45023.0	
42133.0	57619.0	46366.0	
43965.0	59451.0	47708.0	
45797.0	61282.0	49051.0	
47629.0	63114.0	50726.0	
49461.0	64946.0	52558.0	
51292.0	66778.0	54389.0	
53124.0	68610.0	56221.0	
54956.0	70442.0	58053.0	
56788.0	72273.0	59885.0	
58620.0	74105.0	61717.0	
60451.0	75937.0	63549.0	
62283.0	77769.0	65380.0	
64115.0	79601.0	67212.0	
65947.0	81432.0	69044.0	
67779.0	83264.0	70876.0	
69610.0	85096.0	72708.0	
71442.0	86928.0	74539.0	
73274.0	88760.0	76371.0	
75106.0	90591.0	78203.0	
76938.0	92423.0	80035.0	
78770.0	94255.0	81867.0	
80601.0	96087.0	83698.0	
82433.0	97919.0	85530.0	
84265.0	99750.0	87362.0	
86097.0	101582.0	89194.0	
87929.0	103414.0	91026.0	
89760.0	105246.0	92857.0	
91592.0	107078.0	94689.0	
93424.0	108909.0	96521.0	
95256.0	110741.0	98353.0	
97088.0	112573.0	100185.0	
98919.0	114405.0	102017.0	
100751.0	116237.0	103848.0	
102583.0	118069.0	105680.0	
104415.0	119900.0	107512.0	
106247.0	121732.0	109344.0	
108078.0	123564.0	111176.0	
109910.0	125396.0	113007.0	
111742.0	127228.0	114839.0	
113574.0	129059.0	116671.0	
115406.0	130891.0	118503.0	
117237.0	132723.0	120335.0	
119069.0	134555.0	122166.0	
120901.0	136387.0	123998.0	
122733.0	138218.0	125830.0	
124565.0	140050.0	127662.0	
126397.0	141882.0	129494.0	
128228.0	143714.0	131325.0	
130060.0	145546.0	133157.0	
131892.0	147377.0	134989.0	
133724.0	149209.0	136821.0	
135556.0	151041.0	138653.0	
137387.0	152873.0	140484.0	
139219.0	154705.0	142316.0	
141051.0	156537.0	144148.0	
142883.0	158368.0	145980.0	
144715.0	160200.0	147812.0	
146546.0	162032.0	149644.0	
148378.0	163864.0	151475.0	
150210.0	165696.0	153307.0	
152042.0	167527.0	155139.0	
153874.0	169359.0	156971.0	
155705.0	171191.0	158803.0	
157537.0	173023.0	160634.0	
159369.0	174855.0	162466.0	
161201.0	176686.0	164298.0	
163033.0	178518.0	166130.0	
164865.0	180350.0	167962.0	
166696.0	182182.0	169793.0	
168528.0	184014.0	171625.0	
170360.0	185845.0	173457.0	
172192.0	187677.0	175289.0	
174024.0	189509.0	177121.0	
175855.0	191341.0	178952.0	
177687.0	193173.0	180784.0	
179519.0	195005.0	182616.0	
181351.0	196836.0	184448.0	
