10345.0	10345.0	10348.0	
10956.0	12177.0	11690.0	
11568.0	14009.0	13033.0	
12180.0	15841.0	14375.0	
12792.0	17673.0	15718.0	
13404.0	19504.0	17060.0	
14016.0	21336.0	18403.0	
14628.0	23168.0	19745.0	
15240.0	25000.0	21088.0	
16494.0	26832.0	22430.0	
18326.0	28663.0	23773.0	
20157.0	30495.0	25116.0	
21989.0	32327.0	26458.0	
23821.0	34159.0	27801.0	
25653.0	35991.0	29143.0	
27485.0	37822.0	30486.0	
29316.0	39654.0	31828.0	
31148.0	41486.0	33216.0	
32980.0	43318.0	35048.0	
34812.0	45150.0	36880.0	
36644.0	46981.0	38712.0	
38475.0	48813.0	40543.0	
40307.0	50645.0	42375.0	
42139.0	52477.0	44207.0	
43971.0	54309.0	46039.0	
45803.0	56140.0	47871.0	
47634.0	57972.0	49702.0	
49466.0	59804.0	51534.0	
51298.0	61636.0	53366.0	
53130.0	63468.0	55198.0	
54962.0	65300.0	57030.0	
56793.0	67131.0	58862.0	
58625.0	68963.0	60693.0	
60457.0	70795.0	62525.0	
62289.0	72627.0	64357.0	
64121.0	74459.0	66189.0	
65953.0	76290.0	68021.0	
67784.0	78122.0	69852.0	
69616.0	79954.0	71684.0	
71448.0	81786.0	73516.0	
73280.0	83618.0	75348.0	
75112.0	85449.0	77180.0	
76943.0	87281.0	79011.0	
78775.0	89113.0	80843.0	
80607.0	90945.0	82675.0	
82439.0	92777.0	84507.0	
84271.0	94608.0	86339.0	
86102.0	96440.0	88170.0	
87934.0	98272.0	90002.0	
89766.0	100104.0	91834.0	
