16099.0	17319.0	16732.0	
16711.0	19151.0	17977.0	
17323.0	20983.0	19221.0	
17935.0	22814.0	20466.0	
18547.0	24646.0	21711.0	
19159.0	26478.0	22955.0	
19771.0	28310.0	24200.0	
20382.0	30142.0	25445.0	
20994.0	31974.0	26689.0	
21606.0	33805.0	27934.0	
22218.0	35637.0	29179.0	
22830.0	37469.0	30423.0	
23815.0	39301.0	31668.0	
25647.0	41133.0	32913.0	
27479.0	42964.0	34158.0	
29311.0	44796.0	35402.0	
31142.0	46628.0	36647.0	
32974.0	48460.0	37892.0	
34806.0	50292.0	39136.0	
36638.0	52123.0	40381.0	
38470.0	53955.0	41626.0	
40302.0	55787.0	42870.0	
42133.0	57619.0	44115.0	
43965.0	59451.0	45360.0	
45797.0	61282.0	46604.0	
47629.0	63114.0	48248.0	
49461.0	64946.0	50080.0	
51292.0	66778.0	51912.0	
53124.0	68610.0	53744.0	
54956.0	70442.0	55575.0	
56788.0	72273.0	57407.0	
58620.0	74105.0	59239.0	
60451.0	75937.0	61071.0	
62283.0	77769.0	62903.0	
64115.0	79601.0	64734.0	
65947.0	81432.0	66566.0	
67779.0	83264.0	68398.0	
69610.0	85096.0	70230.0	
71442.0	86928.0	72062.0	
73274.0	88760.0	73893.0	
75106.0	90591.0	75725.0	
76938.0	92423.0	77557.0	
78770.0	94255.0	79389.0	
80601.0	96087.0	81221.0	
82433.0	97919.0	83053.0	
84265.0	99750.0	84884.0	
86097.0	101582.0	86716.0	
87929.0	103414.0	88548.0	
89760.0	105246.0	90380.0	
91592.0	107078.0	92212.0	
93424.0	108909.0	94043.0	
95256.0	110741.0	95875.0	
97088.0	112573.0	97707.0	
98919.0	114405.0	99539.0	
100751.0	116237.0	101371.0	
102583.0	118069.0	103202.0	
104415.0	119900.0	105034.0	
106247.0	121732.0	106866.0	
108078.0	123564.0	108698.0	
109910.0	125396.0	110530.0	
111742.0	127228.0	112361.0	
113574.0	129059.0	114193.0	
115406.0	130891.0	116025.0	
117237.0	132723.0	117857.0	
119069.0	134555.0	119689.0	
120901.0	136387.0	121521.0	
122733.0	138218.0	123352.0	
124565.0	140050.0	125184.0	
126397.0	141882.0	127016.0	
128228.0	143714.0	128848.0	
130060.0	145546.0	130680.0	
131892.0	147377.0	132511.0	
133724.0	149209.0	134343.0	
135556.0	151041.0	136175.0	
137387.0	152873.0	138007.0	
139219.0	154705.0	139839.0	
141051.0	156537.0	141670.0	
142883.0	158368.0	143502.0	
144715.0	160200.0	145334.0	
146546.0	162032.0	147166.0	
148378.0	163864.0	148998.0	
150210.0	165696.0	150829.0	
152042.0	167527.0	152661.0	
153874.0	169359.0	154493.0	
155705.0	171191.0	156325.0	
157537.0	173023.0	158157.0	
159369.0	174855.0	159989.0	
161201.0	176686.0	161820.0	
163033.0	178518.0	163652.0	
164865.0	180350.0	165484.0	
166696.0	182182.0	167316.0	
168528.0	184014.0	169148.0	
170360.0	185845.0	170979.0	
172192.0	187677.0	172811.0	
174024.0	189509.0	174643.0	
175855.0	191341.0	176475.0	
177687.0	193173.0	178307.0	
179519.0	195005.0	180138.0	
181351.0	196836.0	181970.0		
