41348.0	42567.0	42053.0	
41959.0	44399.0	43303.0	
42571.0	46231.0	44554.0	
43183.0	48062.0	45805.0	
43795.0	49894.0	47056.0	
44407.0	51726.0	48307.0	
45019.0	53558.0	49557.0	
45631.0	55390.0	50808.0	
46243.0	57222.0	52059.0	
46855.0	59053.0	53310.0	
47467.0	60885.0	54561.0	
48079.0	62717.0	55811.0	
48690.0	64549.0	57062.0	
49302.0	66381.0	58313.0	
49914.0	68212.0	59564.0	
50526.0	70044.0	60815.0	
51138.0	71876.0	62065.0	
51750.0	73708.0	63316.0	
52362.0	75540.0	64567.0	
52974.0	77371.0	65818.0	
53586.0	79203.0	67069.0	
54198.0	81035.0	68319.0	
54810.0	82867.0	69570.0	
55421.0	84699.0	70821.0	
56033.0	86530.0	72072.0	
56645.0	88362.0	73323.0	
57257.0	90194.0	74573.0	
57869.0	92026.0	75824.0	
58481.0	93858.0	77075.0	
59093.0	95689.0	78326.0	
59705.0	97521.0	79577.0	
60317.0	99353.0	80828.0	
60929.0	101185.0	82078.0	
62284.0	103017.0	83329.0	
64116.0	104849.0	84580.0	
65948.0	106680.0	85831.0	
67780.0	108512.0	87082.0	
69611.0	110344.0	88332.0	
71443.0	112176.0	89583.0	
73275.0	114008.0	90834.0	
75107.0	115839.0	92085.0	
76939.0	117671.0	93336.0	
78770.0	119503.0	94586.0	
80602.0	121335.0	95837.0	
82434.0	123167.0	97088.0	
84266.0	124998.0	98339.0	
86098.0	126830.0	99590.0	
87930.0	128662.0	100840.0	
89761.0	130494.0	102091.0	
91593.0	132326.0	103342.0	
93425.0	134157.0	104593.0	
95257.0	135989.0	105844.0	
97089.0	137821.0	107094.0	
98920.0	139653.0	108345.0	
100752.0	141485.0	109596.0	
102584.0	143317.0	110847.0	
104416.0	145148.0	112098.0	
106248.0	146980.0	113348.0	
108079.0	148812.0	114599.0	
109911.0	150644.0	115850.0	
111743.0	152476.0	117101.0	
113575.0	154307.0	118352.0	
