40301.0	41521.0	40926.0	
40913.0	43353.0	42170.0	
41525.0	45185.0	43415.0	
42137.0	47017.0	44660.0	
42749.0	48848.0	45904.0	
43360.0	50680.0	47149.0	
43972.0	52512.0	48394.0	
44584.0	54344.0	49639.0	
45196.0	56176.0	50883.0	
45808.0	58008.0	52128.0	
46420.0	59839.0	53373.0	
47032.0	61671.0	54617.0	
47644.0	63503.0	55862.0	
48256.0	65335.0	57107.0	
48868.0	67167.0	58351.0	
49480.0	68998.0	59596.0	
50091.0	70830.0	60841.0	
50703.0	72662.0	62085.0	
51315.0	74494.0	63330.0	
51927.0	76326.0	64575.0	
52539.0	78157.0	65819.0	
53151.0	79989.0	67064.0	
53763.0	81821.0	68309.0	
54375.0	83653.0	69554.0	
54987.0	85485.0	70798.0	
55599.0	87316.0	72043.0	
56211.0	89148.0	73288.0	
56822.0	90980.0	74532.0	
57434.0	92812.0	75777.0	
58046.0	94644.0	77022.0	
58658.0	96475.0	78266.0	
59270.0	98307.0	79511.0	
60455.0	100139.0	80756.0	
62287.0	101971.0	82000.0	
64119.0	103803.0	83245.0	
65951.0	105635.0	84490.0	
67783.0	107466.0	85734.0	
69614.0	109298.0	86979.0	
71446.0	111130.0	88224.0	
73278.0	112962.0	89469.0	
75110.0	114794.0	90713.0	
76942.0	116625.0	91958.0	
78774.0	118457.0	93203.0	
80605.0	120289.0	94447.0	
82437.0	122121.0	95692.0	
84269.0	123953.0	96937.0	
86101.0	125784.0	98181.0	
87933.0	127616.0	99426.0	
89764.0	129448.0	100671.0	
91596.0	131280.0	101915.0	
93428.0	133112.0	103160.0	
95260.0	134943.0	104405.0	
97092.0	136775.0	105650.0	
98923.0	138607.0	106894.0	
100755.0	140439.0	108139.0	
102587.0	142271.0	109384.0	
104419.0	144103.0	110628.0	
106251.0	145934.0	111873.0	
108082.0	147766.0	113118.0	
109914.0	149598.0	114362.0	
111746.0	151430.0	115607.0	
113578.0	153262.0	116852.0	
115410.0	155093.0	118096.0	
117241.0	156925.0	119341.0	
119073.0	158757.0	120660.0	
120905.0	160589.0	122492.0	
122737.0	162421.0	124324.0	
124569.0	164252.0	126156.0	
126401.0	166084.0	127988.0	
128232.0	167916.0	129819.0	
130064.0	169748.0	131651.0	
131896.0	171580.0	133483.0	
133728.0	173411.0	135315.0	
135560.0	175243.0	137147.0	
137391.0	177075.0	138978.0	
139223.0	178907.0	140810.0	
141055.0	180739.0	142642.0	
142887.0	182571.0	144474.0	
144719.0	184402.0	146306.0	
146550.0	186234.0	148137.0	
148382.0	188066.0	149969.0	
150214.0	189898.0	151801.0	
152046.0	191730.0	153633.0	
153878.0	193561.0	155465.0	
155709.0	195393.0	157296.0	
157541.0	197225.0	159128.0	
159373.0	199057.0	160960.0	
161205.0	200889.0	162792.0	
163037.0	202720.0	164624.0	
164869.0	204552.0	166456.0	
166700.0	206384.0	168287.0	
168532.0	208216.0	170119.0	
170364.0	210048.0	171951.0	
172196.0	211879.0	173783.0	
174028.0	213711.0	175615.0	
175859.0	215543.0	177446.0	
177691.0	217375.0	179278.0	
179523.0	219207.0	181110.0	
181355.0	221039.0	182942.0		
